,SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_ANNUITY,AGE,YEARS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Other,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Other,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,CREDIT_active,CREDIT_MEAN_OVERDUE_active,CREDIT_MEAN_active,proportion_OVERDUE_active,CREDIT_sold,CREDIT_MEAN_OVERDUE_sold,CREDIT_MEAN_sold,proportion_OVERDUE_sold,CREDIT_closed,CREDIT_MEAN_OVERDUE_closed,CREDIT_MEAN_closed,proportion_OVERDUE_closed,CREDIT_bad,CREDIT_MEAN_OVERDUE_bad,CREDIT_MEAN_bad,proportion_OVERDUE_bad,CREDIT_ask,Number_years_Loan_Theorical,INCOME_ANNUITY_RATIO
18431,262983,0,112500.00000000004,16672.500000000004,35.21536351165981,17.179698216735254,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,172991.25000000015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,562499.9999999998,0.0,0.0,0.0,0.0,0.0,114255.00000000007,16.345479082321187,6.747638326585695
3353,263441,1,247499.99999999988,31261.499999999996,27.25925925925926,0.9547325102880658,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,7945.335000000004,181285.7142857141,0.0438276950354609,0.0,0.0,0.0,0.0,1.0,0.0,50225.44090909091,0.0,0.0,0.0,0.0,0.0,353311.19999999995,20.475025190729813,7.917086512163523
11940,263871,0,202500.0000000001,22500.0,31.272976680384087,5.305898491083676,0.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,80865.00000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100318.15384615387,0.0,0.0,0.0,0.0,0.0,126043.03124999993,20.0,9.0
28010,263965,0,134999.99999999997,46174.49999999996,50.63374485596708,10.013717421124827,8.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,301500.0,0.0,0.0,0.0,0.0,0.0,1.0,77962.50000000001,354599.9999999999,0.2198604060913705,0.0,0.0,0.0,0.0,0.0,18.38124939089757,2.9236916479875257
15055,263988,0,202500.0000000001,8999.999999999998,37.39917695473251,11.094650205761315,7.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,290384.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225681.3,0.0,0.0,0.0,0.0,0.0,33799.49999999998,20.0,22.5
35354,264182,0,134999.99999999997,32526.000000000025,30.09876543209877,8.436213991769547,18.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,328499.99999999977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30325.31999999998,0.0,0.0,0.0,0.0,0.0,312647.2500000001,34.0644714997233,4.150525733259546
28954,264228,0,143999.99999999988,20128.500000000004,36.17009602194788,2.469135802469136,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,201712.5000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92906.65384615392,0.0,0.0,0.0,0.0,0.0,248271.30000000013,15.64945226917058,7.154035323049407
723,264618,0,112500.00000000004,13814.999999999996,38.82853223593964,8.090534979423868,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,233676.00000000015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,169863.075,0.0,0.0,0.0,0.0,0.0,79941.60000000008,9.433224755700326,8.143322475570033
8702,264684,0,143999.99999999988,13499.99999999999,34.31001371742113,9.931412894375857,0.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,184500.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86927.53500000008,0.0,0.0,0.0,0.0,0.0,142843.5000000001,20.0,10.666666666666666
3137,264991,0,112500.00000000004,19822.5,48.4718792866941,12.502057613168724,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,292499.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147167.84999999998,0.0,0.0,0.0,0.0,0.0,70120.12499999996,22.70147559591373,5.675368898978434
9192,264996,0,134999.99999999997,14854.50000000001,30.776406035665296,3.006858710562414,17.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,138000.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80473.49999999999,0.0,0.0,0.0,0.0,0.0,26662.49999999997,19.145713420175703,9.088155104513785
3499,265388,0,157500.00000000003,8680.5,37.1440329218107,0.4636488340192043,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,241460.99999999977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273155.62499999994,0.0,0.0,0.0,0.0,0.0,0.0,37.349922239502334,18.14411612234318
16212,265395,1,121500.00000000007,17149.499999999996,28.666666666666668,4.37037037037037,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,213180.49499999985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140730.88499999998,0.0,0.0,0.0,0.0,0.0,115974.00000000007,14.851744948832328,7.084754657570191
29386,265439,0,179999.9999999999,22072.500000000004,33.67626886145405,13.149519890260631,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1651.499999999999,428935.4999999999,0.0038502292302688,0.0,0.0,0.0,0.0,1.0,0.0,494460.0000000005,0.0,0.0,0.0,0.0,0.0,425595.6,14.876656472986747,8.154943934760448
24190,265655,0,71999.99999999999,38133.00000000001,31.986282578875173,11.657064471879286,10.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,126569.99999999993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178365.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,23.601604909133822,1.888128392730705
5854,265943,0,89999.99999999991,11479.499999999998,35.508916323731135,2.1481481481481484,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139907.25000000012,0.0,0.0,0.0,0.0,0.0,48244.49999999999,12.924343394747158,7.840062720501764
31947,266023,1,179999.9999999999,32742.00000000001,27.042524005486968,7.777777777777778,7.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,340146.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93188.24999999994,0.0,0.0,0.0,0.0,0.0,143509.90909090915,13.743815283122595,5.497526113249038
13424,266047,0,112500.00000000004,8999.999999999998,23.22908093278464,1.4650205761316872,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,72134.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103900.5,20.0,12.5
28444,266058,0,89999.99999999991,17338.49999999999,43.3278463648834,6.930041152263375,15.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,110011.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76276.12499999993,0.0,0.0,0.0,0.0,0.0,75397.50000000004,14.261614326498831,5.190760446405398
15025,267096,0,134999.99999999997,14175.000000000007,41.86008230452675,1.2071330589849107,8.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,396000.0000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125099.99999999988,0.0,0.0,0.0,0.0,0.0,56458.49999999995,9.523809523809524,9.523809523809524
1998,267145,0,112500.00000000004,5166.0,22.359396433470508,4.11522633744856,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,360000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21258.000000000007,9.285714285714286,21.77700348432056
1723,267329,0,202500.0000000001,38821.49999999997,32.0960219478738,6.979423868312757,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,355500.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84154.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,34.77454503303582,5.216181754955373
13302,267371,0,157500.00000000003,29164.49999999997,23.53909465020576,0.3676268861454047,13.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,36841.500000000015,0.0,0.0,0.0,0.0,0.0,1.0,10480.499999999993,472500.0,0.0221809523809523,0.0,0.0,0.0,0.0,69123.37499999994,25.69387440209844,5.40040117265854
26941,267523,0,166499.99999999985,33025.499999999985,37.31138545953361,17.15775034293553,25.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,333000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,1039.5,219928.5,0.0047265361242403,0.0,0.0,0.0,0.0,272514.6000000001,34.06458645592043,5.041558795476223
24318,267660,0,157500.00000000003,25847.99999999997,47.03703703703704,17.319615912208505,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,112500.00000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,299430.7500000001,0.0,0.0,0.0,0.0,0.0,262150.4999999998,34.20473537604457,6.093314763231198
24530,267741,0,269999.99999999977,34969.499999999985,42.21124828532236,15.34156378600823,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,675000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,146475.0000000001,0.0,0.0,0.0,0.0,0.0,430833.0000000002,30.88405610603526,7.721014026508815
33124,268137,0,67499.99999999994,26315.99999999998,36.53772290809328,13.945130315500686,0.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,378000.0000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95508.00000000006,34.19972640218878,2.5649794801641588
21564,268156,0,247499.99999999988,19215.000000000007,27.2400548696845,0.7818930041152263,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,47135.99999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294894.8999999998,34.66042154566745,12.880562060889927
28374,268343,0,134999.99999999997,22324.499999999996,31.31412894375857,3.1769547325102883,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,101493.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73709.99999999999,0.0,0.0,0.0,0.0,0.0,54287.10000000004,12.47329167506551,6.0471679096956255
9144,268469,0,67499.99999999994,11249.999999999996,33.407407407407405,6.8312757201646095,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,159579.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52283.24999999996,20.0,6.0
27832,268498,0,179999.9999999999,13499.99999999999,30.58161865569273,0.8751714677640604,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.00000000002,20.0,13.333333333333334
19052,268697,0,225000.0,44991.00000000002,40.30178326474623,3.0425240054869684,2.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,465749.9999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308930.9999999998,0.0,0.0,0.0,0.0,0.0,344111.9999999997,10.502100420084016,5.001000200040008
35470,268767,0,202500.0000000001,25546.49999999999,48.20850480109739,6.395061728395062,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,7618.500000000002,315000.00000000023,0.0241857142857142,0.0,0.0,0.0,0.0,1.0,0.0,382500.0000000004,0.0,0.0,0.0,0.0,0.0,0.0,22.01831953496565,7.926721860137395
7117,268964,0,225000.0,40319.99999999996,25.29492455418381,4.041152263374485,10.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16413.434999999998,211584.13875,0.0775740331811616,0.0,0.0,0.0,0.0,236035.1250000001,20.71875,5.580357142857143
14469,269092,0,121500.00000000007,8140.500000000004,26.53772290809328,0.5816186556927297,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,30575.249999999985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36407.24999999998,0.0,0.0,0.0,0.0,0.0,102684.37500000006,8.291873963515755,14.92537313432836
21139,269122,0,179999.9999999999,44639.99999999996,53.41015089163238,8.150891632373114,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,675000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,219088.12499999985,0.0,0.0,0.0,0.0,0.0,216135.0000000001,10.080645161290322,4.032258064516129
22452,269285,0,265500.00000000023,46084.50000000005,37.59396433470508,15.857338820301782,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,105750.00000000007,0.0,0.0,0.0,0.0,0.0,1.0,6891.6375,115294.48874999996,0.0597742144895022,0.0,0.0,0.0,0.0,74322.90000000005,19.52934283761352,5.761156137095987
2648,269506,0,134999.99999999997,39024.0,37.76131687242798,10.962962962962964,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,269999.99999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127546.57894736856,17.84870848708487,3.459409594095941
18803,269855,0,112500.00000000004,24318.000000000025,28.532235939643343,1.0013717421124828,18.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,490463.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84554.99999999993,0.0,0.0,0.0,0.0,0.0,131870.2499999999,31.677276091783863,4.62620281273131
21446,270191,0,121500.00000000007,6124.5,25.00960219478738,4.137174211248285,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4340.542499999999,292408.80750000017,0.0148440894688167,0.0,0.0,0.0,0.0,1.0,0.0,114421.34249999993,0.0,0.0,0.0,0.0,0.0,26811.000000000007,14.971344599559147,19.83835415135929
1932,271531,1,297000.0000000001,40153.50000000002,54.40054869684499,14.013717421124827,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151596.9000000001,0.0,0.0,0.0,0.0,0.0,0.0,19.52325451081475,7.396615488064552
32897,271552,0,179999.9999999999,28457.999999999975,49.44855967078189,2.7434842249657065,12.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,30929.99999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76875.61500000002,0.0,0.0,0.0,0.0,0.0,106201.12499999993,18.771663504111324,6.325110689437065
26577,271782,0,202500.0000000001,48500.99999999998,46.26337448559671,7.967078189300412,14.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,367452.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,5.625000000000001,169518.74999999988,3.318217011392545e-05,0.0,0.0,0.0,0.0,279425.99999999994,25.216181109667843,4.175171645945444
28738,271827,1,234000.0000000001,22500.0,35.18792866941015,5.278463648834019,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,215338.4999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81770.81249999997,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.4
17238,272050,0,189000.0000000001,46084.50000000005,40.05761316872428,4.392318244170096,65.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,269999.99999999977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84582.00000000007,0.0,0.0,0.0,0.0,0.0,84739.5,19.52934283761352,4.101161995898838
24103,272076,0,162000.00000000006,19066.49999999998,63.89300411522634,4.614540466392318,2.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,69350.40000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33147.00000000002,0.0,0.0,0.0,0.0,0.0,79204.49999999994,23.601604909133822,8.496577767288176
15241,272099,0,225000.0,34910.99999999998,29.10013717421125,0.8532235939643347,64.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,2440.935000000001,215212.5,0.0113419759539989,0.0,0.0,0.0,0.0,1.0,3292.1310000000008,95883.52680000008,0.0343346882396904,0.0,0.0,0.0,0.0,250762.76470588223,30.88424851765919,6.444960041247744
1221,272287,0,225000.0,12896.99999999999,24.67764060356653,3.215363511659808,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,231075.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89183531053733,17.445917655268666
11955,272679,0,121500.00000000007,29700.0,39.13305898491084,1.2949245541838137,13.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,110902.50000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92092.72500000002,0.0,0.0,0.0,0.0,0.0,99587.25000000006,30.12681818181818,4.090909090909091
8502,272750,0,134999.99999999997,17891.999999999996,33.57201646090535,1.6844993141289435,3.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,146250.00000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,275624.9999999997,0.0,0.0,0.0,0.0,0.0,102334.50000000007,15.535965794768613,7.545271629778672
22196,272792,0,134999.99999999997,36760.500000000015,34.34842249657064,13.972565157750344,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,39555.00000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263173.1999999998,0.0,0.0,0.0,0.0,0.0,221679.8181818183,36.234545231974536,3.672420124862284
20526,273299,0,225000.0,37201.50000000002,50.54320987654321,1.297668038408779,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,66535.71428571426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88805.24999999991,0.0,0.0,0.0,0.0,0.0,141142.5,30.89149631063264,6.04814322003145
9835,273651,0,89999.99999999991,13499.99999999999,35.434842249657066,9.87928669410151,7.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,105315.0750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151465.50000000003,20.0,6.666666666666667
10320,273843,0,179999.9999999999,18585.0,25.76680384087792,0.5733882030178327,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,405434.5200000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54729.00000000002,0.0,0.0,0.0,0.0,0.0,116591.25000000004,19.44915254237288,9.685230024213077
98,274441,0,112500.00000000004,8999.999999999998,27.541838134430726,0.3621399176954732,0.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,198000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.5
30693,274904,0,247499.99999999988,30676.499999999996,28.430727023319616,6.551440329218107,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,89999.99999999991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160649.99999999997,0.0,0.0,0.0,0.0,0.0,292582.38461538486,25.110165762065424,8.068065131289423
34884,275018,0,112500.00000000004,21919.50000000001,33.96159122085048,11.272976680384089,9.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,1.0,8007.749999999999,167349.00000000003,0.0478505996450531,0.0,0.0,0.0,0.0,179999.9999999999,10.264832683227263,5.132416341613632
1401,275168,0,202500.0000000001,20321.99999999998,41.30864197530864,5.6104252400548695,0.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,33966.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84132.0,0.0,0.0,0.0,0.0,0.0,79331.40000000004,31.00088573959256,9.964570416297608
4061,275755,0,157500.00000000003,14777.999999999993,27.733882030178325,2.2743484224965704,0.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,4520.655000000001,45000.00000000002,0.1004589999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59203.49999999995,15.225334957369062,10.657734470158344
23463,275953,1,179999.9999999999,37800.00000000002,46.820301783264746,12.482853223593963,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,90803.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189000.0000000001,0.0,0.0,0.0,0.0,0.0,60709.49999999998,34.083333333333336,4.761904761904762
26178,276229,0,98999.9999999999,34748.99999999998,35.74211248285322,0.2935528120713306,7.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,315000.00000000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103410.00000000004,0.0,0.0,0.0,0.0,0.0,188665.2,34.071872571872575,2.849002849002849
32118,276459,0,112500.00000000004,30109.5,46.098765432098766,3.218106995884773,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82921.50000000004,0.0,0.0,0.0,0.0,0.0,105926.625,10.76072335973696,3.7363622776864447
19974,276730,0,157500.00000000003,40337.99999999999,51.41015089163238,8.219478737997257,0.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,166499.99999999985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63968.78571428568,0.0,0.0,0.0,0.0,0.0,89354.99999999999,19.522534582775545,3.904506916555109
29766,276737,0,85499.99999999997,21478.5,27.714677640603565,3.336076817558299,0.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,179999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48707.99999999999,16.55143515608632,3.980724910957469
27621,276753,0,81900.0,11717.999999999996,32.56241426611797,11.51440329218107,2.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,195750.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173571.435,0.0,0.0,0.0,0.0,0.0,34419.000000000015,19.5852534562212,6.989247311827957
168,277003,0,315000.00000000023,28727.99999999997,33.59396433470508,9.914951989026063,0.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,373500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,202500.0000000001,0.0,0.0,0.0,0.0,0.0,368929.4999999999,23.49624060150376,10.964912280701755
19728,277066,0,179999.9999999999,32895.0,32.8559670781893,2.0301783264746227,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,83025.0,0.0,0.0,0.0,0.0,0.0,1.0,13829.040000000005,41130.00000000002,0.3362275711159738,0.0,0.0,0.0,0.0,225000.0,34.19972640218878,5.471956224350206
16543,277765,0,134999.99999999997,18040.499999999996,31.78875171467764,8.663923182441701,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,225225.00000000012,0.0,0.0,0.0,0.0,0.0,1.0,1187.8135714285715,83735.48045454545,0.014185307888373,0.0,0.0,0.0,0.0,279188.653846154,12.471938139186827,7.483162883512097
16757,277837,0,202500.0000000001,15902.999999999987,49.18244170096022,13.300411522633745,1.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,168750.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89549.99999999991,0.0,0.0,0.0,0.0,0.0,276115.50000000023,20.563667232597624,12.733446519524618
